event_id,hazard_type,tile_id,width,height,pre_image,post_image,pre_json,post_json,bldg_uid,damage_subtype,damage_class,polygon_wkt_xy_pre,polygon_wkt_xy_post,sam3_confidence,pre_crop,post_crop,mask_M,mask_R,crop_x0,crop_y0,crop_size,cx,cy,polygon_source_used,m_area_px,r_area_px,quality_ok,crop_zero_frac
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,e6ccbcaf-06ef-4b65-9679-fc7a591047d9,,,"POLYGON ((225.6699981689453 146.57000732421875, 248.75 145.41000366210938, 246.42999267578125 98.93000030517578, 223.33999633789062 100.08000183105469, 225.6699981689453 146.57000732421875))","POLYGON ((225.6699981689453 146.57000732421875, 248.75 145.41000366210938, 246.42999267578125 98.93000030517578, 223.33999633789062 100.08000183105469, 225.6699981689453 146.57000732421875))",0.6948,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__e6ccbcaf-06ef-4b65-9679-fc7a591047d9.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__e6ccbcaf-06ef-4b65-9679-fc7a591047d9.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__e6ccbcaf-06ef-4b65-9679-fc7a591047d9.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__e6ccbcaf-06ef-4b65-9679-fc7a591047d9.png,108,0,256,236.047,122.746,pre_then_post,1121,13884,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,c908b2ac-b724-48db-88a5-a02054ad61ed,,,"POLYGON ((110.75 146.42999267578125, 134.25999450683594 142.72000122070312, 129.64999389648438 113.51000213623047, 106.13999938964844 117.22000122070312, 110.75 146.42999267578125))","POLYGON ((110.75 146.42999267578125, 134.25999450683594 142.72000122070312, 129.64999389648438 113.51000213623047, 106.13999938964844 117.22000122070312, 110.75 146.42999267578125))",0.6596,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__c908b2ac-b724-48db-88a5-a02054ad61ed.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__c908b2ac-b724-48db-88a5-a02054ad61ed.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__c908b2ac-b724-48db-88a5-a02054ad61ed.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__c908b2ac-b724-48db-88a5-a02054ad61ed.png,0,2,256,120.200,129.970,pre_then_post,733,12306,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,8e4783cb-5492-4125-9ed6-19cc3ce5aceb,,,"POLYGON ((226.8300018310547 181.97000122070312, 248.5 181.97000122070312, 248.5 151.85000610351562, 226.8300018310547 151.85000610351562, 226.8300018310547 181.97000122070312))","POLYGON ((226.8300018310547 181.97000122070312, 248.5 181.97000122070312, 248.5 151.85000610351562, 226.8300018310547 151.85000610351562, 226.8300018310547 181.97000122070312))",0.7778,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__8e4783cb-5492-4125-9ed6-19cc3ce5aceb.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__8e4783cb-5492-4125-9ed6-19cc3ce5aceb.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__8e4783cb-5492-4125-9ed6-19cc3ce5aceb.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__8e4783cb-5492-4125-9ed6-19cc3ce5aceb.png,110,39,256,237.665,166.910,pre_then_post,713,12204,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,9ea3b753-669c-47bc-b043-00bb1fa951f6,,,"POLYGON ((1724.0999755859375 171.77000427246094, 1785.0999755859375 189.19000244140625, 1797.3499755859375 146.30999755859375, 1762.6300048828125 136.38999938964844, 1760.760009765625 142.92999267578125, 1734.489990234375 135.4199981689453, 1724.0999755859375 171.77000427246094))","POLYGON ((1724.0999755859375 171.77000427246094, 1785.0999755859375 189.19000244140625, 1797.3499755859375 146.30999755859375, 1762.6300048828125 136.38999938964844, 1760.760009765625 142.92999267578125, 1734.489990234375 135.4199981689453, 1724.0999755859375 171.77000427246094))",0.8655,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__9ea3b753-669c-47bc-b043-00bb1fa951f6.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__9ea3b753-669c-47bc-b043-00bb1fa951f6.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__9ea3b753-669c-47bc-b043-00bb1fa951f6.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__9ea3b753-669c-47bc-b043-00bb1fa951f6.png,1634,33,256,1761.578,160.664,pre_then_post,2703,17320,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,5b796193-069a-4493-b7de-c2ef0ec03fb7,,,"POLYGON ((160.13999938964844 182.13999938964844, 159.6699981689453 180.02000427246094, 163.3800048828125 179.19000244140625, 162.8800048828125 176.97000122070312, 167.27999877929688 175.99000549316406, 169.49000549316406 185.9499969482422, 166.10000610351562 186.6999969482422, 167.0399932861328 190.94000244140625, 171.39999389648438 189.97000122070312, 166.1300048828125 166.25, 155.49000549316406 168.61000061035156, 158.57000732421875 182.47999572753906, 160.13999938964844 182.13999938964844))","POLYGON ((160.13999938964844 182.13999938964844, 159.6699981689453 180.02000427246094, 163.3800048828125 179.19000244140625, 162.8800048828125 176.97000122070312, 167.27999877929688 175.99000549316406, 169.49000549316406 185.9499969482422, 166.10000610351562 186.6999969482422, 167.0399932861328 190.94000244140625, 171.39999389648438 189.97000122070312, 166.1300048828125 166.25, 155.49000549316406 168.61000061035156, 158.57000732421875 182.47999572753906, 160.13999938964844 182.13999938964844))",0.6536,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__5b796193-069a-4493-b7de-c2ef0ec03fb7.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__5b796193-069a-4493-b7de-c2ef0ec03fb7.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__5b796193-069a-4493-b7de-c2ef0ec03fb7.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__5b796193-069a-4493-b7de-c2ef0ec03fb7.png,35,48,256,163.039,175.570,pre_then_post,182,10406,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,fb71a5b7-e3ad-4573-9219-88efa95de008,,,"POLYGON ((0.0 193.0, 11.720000267028809 193.0, 11.720000267028809 155.0, -0.0 155.0, 0.0 193.0))","POLYGON ((0.0 193.0, 11.720000267028809 193.0, 11.720000267028809 155.0, -0.0 155.0, 0.0 193.0))",0.6756,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__fb71a5b7-e3ad-4573-9219-88efa95de008.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__fb71a5b7-e3ad-4573-9219-88efa95de008.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__fb71a5b7-e3ad-4573-9219-88efa95de008.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__fb71a5b7-e3ad-4573-9219-88efa95de008.png,0,46,256,5.860,174.000,pre_then_post,468,6534,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,30de8f11-50a8-4f5f-a171-791beab22af9,,,"POLYGON ((173.8699951171875 198.2100067138672, 210.13999938964844 201.50999450683594, 214.47999572753906 153.82000732421875, 213.52000427246094 153.72999572753906, 214.36000061035156 144.49000549316406, 179.0500030517578 141.27999877929688, 173.8699951171875 198.2100067138672))","POLYGON ((173.8699951171875 198.2100067138672, 210.13999938964844 201.50999450683594, 214.47999572753906 153.82000732421875, 213.52000427246094 153.72999572753906, 214.36000061035156 144.49000549316406, 179.0500030517578 141.27999877929688, 173.8699951171875 198.2100067138672))",0.7178,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__30de8f11-50a8-4f5f-a171-791beab22af9.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__30de8f11-50a8-4f5f-a171-791beab22af9.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__30de8f11-50a8-4f5f-a171-791beab22af9.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__30de8f11-50a8-4f5f-a171-791beab22af9.png,67,43,256,194.510,171.490,pre_then_post,2140,16146,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,d273307b-b505-4a0c-b702-5bfe03a8f4e5,,,"POLYGON ((124.98999786376953 207.00999450683594, 160.64999389648438 198.10000610351562, 159.44000244140625 193.25999450683594, 167.2100067138672 191.32000732421875, 166.05999755859375 186.74000549316406, 169.82000732421875 185.7899932861328, 167.6199951171875 176.97000122070312, 163.14999389648438 178.08999633789062, 163.32000732421875 178.7899932861328, 160.14999389648438 179.58999633789062, 160.74000549316406 181.94000244140625, 158.85000610351562 182.41000366210938, 148.7100067138672 141.83999633789062, 111.04000091552734 151.25, 124.98999786376953 207.00999450683594))","POLYGON ((124.98999786376953 207.00999450683594, 160.64999389648438 198.10000610351562, 159.44000244140625 193.25999450683594, 167.2100067138672 191.32000732421875, 166.05999755859375 186.74000549316406, 169.82000732421875 185.7899932861328, 167.6199951171875 176.97000122070312, 163.14999389648438 178.08999633789062, 163.32000732421875 178.7899932861328, 160.14999389648438 179.58999633789062, 160.74000549316406 181.94000244140625, 158.85000610351562 182.41000366210938, 148.7100067138672 141.83999633789062, 111.04000091552734 151.25, 124.98999786376953 207.00999450683594))",0.6536,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__d273307b-b505-4a0c-b702-5bfe03a8f4e5.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__d273307b-b505-4a0c-b702-5bfe03a8f4e5.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__d273307b-b505-4a0c-b702-5bfe03a8f4e5.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__d273307b-b505-4a0c-b702-5bfe03a8f4e5.png,10,47,256,138.019,174.808,pre_then_post,2413,16854,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,0d6fc5ff-8bd0-426f-8160-200928cdd926,,,"POLYGON ((836.2000122070312 157.17999267578125, 812.7000122070312 164.13999938964844, 825.9099731445312 208.72000122070312, 869.010009765625 195.9499969482422, 863.5 177.36000061035156, 885.1599731445312 170.94000244140625, 878.1599731445312 147.32000732421875, 836.9000244140625 159.5399932861328, 836.2000122070312 157.17999267578125))","POLYGON ((836.2000122070312 157.17999267578125, 812.7000122070312 164.13999938964844, 825.9099731445312 208.72000122070312, 869.010009765625 195.9499969482422, 863.5 177.36000061035156, 885.1599731445312 170.94000244140625, 878.1599731445312 147.32000732421875, 836.9000244140625 159.5399932861328, 836.2000122070312 157.17999267578125))",0.8415,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__0d6fc5ff-8bd0-426f-8160-200928cdd926.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__0d6fc5ff-8bd0-426f-8160-200928cdd926.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__0d6fc5ff-8bd0-426f-8160-200928cdd926.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__0d6fc5ff-8bd0-426f-8160-200928cdd926.png,719,49,256,847.175,176.727,pre_then_post,2658,17635,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,5358b676-7012-4bcb-9c1a-ab89bd8fc42a,,,"POLYGON ((328.0 204.0, 340.6400146484375 204.0, 340.6400146484375 174.5, 328.0 174.5, 328.0 204.0))","POLYGON ((328.0 204.0, 340.6400146484375 204.0, 340.6400146484375 174.5, 328.0 174.5, 328.0 204.0))",0.7591,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__5358b676-7012-4bcb-9c1a-ab89bd8fc42a.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__5358b676-7012-4bcb-9c1a-ab89bd8fc42a.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__5358b676-7012-4bcb-9c1a-ab89bd8fc42a.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__5358b676-7012-4bcb-9c1a-ab89bd8fc42a.png,206,61,256,334.321,189.250,pre_then_post,403,11244,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,48708ac6-7a01-4272-8112-cfd31b7fff72,,,"POLYGON ((375.04998779296875 207.36000061035156, 445.0 207.36000061035156, 445.0 183.27999877929688, 413.5 183.27999877929688, 413.5 173.5, 398.7900085449219 173.5, 398.7900085449219 158.6999969482422, 375.04998779296875 158.6999969482422, 375.04998779296875 207.36000061035156))","POLYGON ((375.04998779296875 207.36000061035156, 445.0 207.36000061035156, 445.0 183.27999877929688, 413.5 183.27999877929688, 413.5 173.5, 398.7900085449219 173.5, 398.7900085449219 158.6999969482422, 375.04998779296875 158.6999969482422, 375.04998779296875 207.36000061035156))",0.6198,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__48708ac6-7a01-4272-8112-cfd31b7fff72.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__48708ac6-7a01-4272-8112-cfd31b7fff72.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__48708ac6-7a01-4272-8112-cfd31b7fff72.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__48708ac6-7a01-4272-8112-cfd31b7fff72.png,276,60,256,404.203,188.423,pre_then_post,2525,17999,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,6ca8ccbe-c289-4638-b65d-50c38eb2ce80,,,"POLYGON ((278.0199890136719 205.39999389648438, 293.5299987792969 203.85000610351562, 294.4200134277344 212.66000366210938, 317.260009765625 210.3699951171875, 312.57000732421875 163.49000549316406, 293.5899963378906 165.38999938964844, 291.44000244140625 143.89999389648438, 272.07000732421875 145.83999633789062, 278.0199890136719 205.39999389648438))","POLYGON ((278.0199890136719 205.39999389648438, 293.5299987792969 203.85000610351562, 294.4200134277344 212.66000366210938, 317.260009765625 210.3699951171875, 312.57000732421875 163.49000549316406, 293.5899963378906 165.38999938964844, 291.44000244140625 143.89999389648438, 272.07000732421875 145.83999633789062, 278.0199890136719 205.39999389648438))",0.7461,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__6ca8ccbe-c289-4638-b65d-50c38eb2ce80.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__6ca8ccbe-c289-4638-b65d-50c38eb2ce80.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__6ca8ccbe-c289-4638-b65d-50c38eb2ce80.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__6ca8ccbe-c289-4638-b65d-50c38eb2ce80.png,166,53,256,293.777,180.865,pre_then_post,2147,16835,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,3eef300d-807d-4476-a1a5-e70c2d63dd73,,,"POLYGON ((1724.0 180.0, 1724.0 181.0, 1722.0 181.0, 1722.0 182.0, 1721.0 182.0, 1721.0 183.0, 1720.0 183.0, 1720.0 189.0, 1721.0 189.0, 1721.0 192.0, 1722.0 192.0, 1722.0 194.0, 1723.0 194.0, 1723.0 197.0, 1724.0 197.0, 1724.0 200.0, 1725.0 200.0, 1725.0 202.0, 1726.0 202.0, 1726.0 205.0, 1727.0 205.0, 1727.0 207.0, 1728.0 207.0, 1728.0 209.0, 1729.0 209.0, 1729.0 210.0, 1730.0 210.0, 1730.0 211.0, 1731.0 211.0, 1731.0 212.0, 1734.0 212.0, 1734.0 213.0, 1743.0 213.0, 1743.0 214.0, 1749.0 214.0, 1749.0 213.0, 1751.0 213.0, 1751.0 211.0, 1752.0 211.0, 1752.0 210.0, 1753.0 210.0, 1753.0 207.0, 1754.0 207.0, 1754.0 200.0, 1753.0 200.0, 1753.0 199.0, 1752.0 199.0, 1752.0 198.0, 1751.0 198.0, 1751.0 196.0, 1750.0 196.0, 1750.0 193.0, 1749.0 193.0, 1749.0 189.0, 1748.0 189.0, 1748.0 187.0, 1747.0 187.0, 1747.0 186.0, 1746.0 186.0, 1746.0 185.0, 1743.0 185.0, 1743.0 184.0, 1740.0 184.0, 1740.0 183.0, 1736.0 183.0, 1736.0 182.0, 1731.0 182.0, 1731.0 181.0, 1729.0 181.0, 1729.0 180.0, 1724.0 180.0))","POLYGON ((1724.0 180.0, 1724.0 181.0, 1722.0 181.0, 1722.0 182.0, 1721.0 182.0, 1721.0 183.0, 1720.0 183.0, 1720.0 189.0, 1721.0 189.0, 1721.0 192.0, 1722.0 192.0, 1722.0 194.0, 1723.0 194.0, 1723.0 197.0, 1724.0 197.0, 1724.0 200.0, 1725.0 200.0, 1725.0 202.0, 1726.0 202.0, 1726.0 205.0, 1727.0 205.0, 1727.0 207.0, 1728.0 207.0, 1728.0 209.0, 1729.0 209.0, 1729.0 210.0, 1730.0 210.0, 1730.0 211.0, 1731.0 211.0, 1731.0 212.0, 1734.0 212.0, 1734.0 213.0, 1743.0 213.0, 1743.0 214.0, 1749.0 214.0, 1749.0 213.0, 1751.0 213.0, 1751.0 211.0, 1752.0 211.0, 1752.0 210.0, 1753.0 210.0, 1753.0 207.0, 1754.0 207.0, 1754.0 200.0, 1753.0 200.0, 1753.0 199.0, 1752.0 199.0, 1752.0 198.0, 1751.0 198.0, 1751.0 196.0, 1750.0 196.0, 1750.0 193.0, 1749.0 193.0, 1749.0 189.0, 1748.0 189.0, 1748.0 187.0, 1747.0 187.0, 1747.0 186.0, 1746.0 186.0, 1746.0 185.0, 1743.0 185.0, 1743.0 184.0, 1740.0 184.0, 1740.0 183.0, 1736.0 183.0, 1736.0 182.0, 1731.0 182.0, 1731.0 181.0, 1729.0 181.0, 1729.0 180.0, 1724.0 180.0))",0.7439,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__3eef300d-807d-4476-a1a5-e70c2d63dd73.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__3eef300d-807d-4476-a1a5-e70c2d63dd73.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__3eef300d-807d-4476-a1a5-e70c2d63dd73.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__3eef300d-807d-4476-a1a5-e70c2d63dd73.png,1609,69,256,1737.105,197.269,pre_then_post,890,12524,true,0.0
