estimated_population,building_type,quality_flag,estimated_units,footprint_area_sqft,GEOID,STAT_LAND_,people_per_unit_ratio,estimation_notes
2.6,single_family_detached,ok,1,344.4749275348455,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,385.44238732003987,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,221.69812921618157,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,276.73304017241196,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,303.1421744842919,482012516002,A1,3.1485642946317105,none
2.0,single_family_detached,ok,1,399.672905856775,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,336.16708051886195,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,664.5386701404041,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,284.1605703661839,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,417.65330210382996,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,389.2997992245781,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,459.33231329228323,482012517021,A1,2.5308641975308643,none
4.9,single_family_detached,ok,1,96.62407163471543,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,68.77525937401725,482012516001,A2,5.983539094650205,none
2.0,single_family_detached,ok,1,134.92852952266713,482012517021,A1,2.5308641975308643,none
4.9,mobile_home,ok,1,129.22361952172108,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,111.26187914806951,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,88.34629119776406,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,99.30577504494445,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,44.842910022602425,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,150.63038909726905,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,127.56344463834147,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,176.42962262510275,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,178.3455546696294,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,260.02624443741485,482012516001,A1,5.983539094650205,none
2.6,single_family_detached,ok,1,414.70451271471813,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,152.13361574432892,482012516003,A1,2.8,none
2.3,mobile_home,ok,1,309.56372565884544,482012516003,A2,2.8,none
2.3,mobile_home,ok,1,110.30229893623364,482012516003,A2,2.8,none
2.6,single_family_detached,ok,1,314.9840379159684,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,834.215539102816,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,178.94552123262838,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,89.54832413563472,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,330.052403395139,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,447.0494557086739,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,41.7628222139208,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,189.60518908520933,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,198.69833508076607,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,256.59984502905894,482012516002,A1,3.1485642946317105,none
2.3,mobile_home,ok,1,168.28850088270423,482012516003,A2,2.8,none
2.3,single_family_detached,ok,1,62.728395360828344,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,432.13326887849087,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,254.78385507702944,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,246.56206169762044,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,342.8484652802247,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,208.46751619296484,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,296.1436051755814,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,349.2082203435084,482012516002,A1,3.1485642946317105,none
2.3,mobile_home,ok,1,341.22574881775734,482012516003,A2,2.8,none
2.3,single_family_detached,ok,1,67.83190504479836,482012516003,A1,2.8,none
2.0,single_family_detached,ok,1,375.56833502716484,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,439.1337264696522,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,402.9734057219108,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,345.5868739614336,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,377.3588417997923,482012517021,A1,2.5308641975308643,none
4.9,single_family_detached,ok,1,70.97784666873278,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,65.70369766309985,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,156.39586663185014,482012516001,A1,5.983539094650205,none
2.0,single_family_detached,ok,1,272.2345227559519,482012517021,A1,2.5308641975308643,none
4.9,single_family_detached,ok,1,247.87452614914974,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,47.60196386274821,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,106.72551115302586,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,66.88751867169664,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,153.95677938296666,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,122.50967646329462,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,136.2639309773827,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,155.75024984957878,482012516001,A2,5.983539094650205,none
4.9,mobile_home,ok,1,225.51823456476035,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,121.58691673580145,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,69.3958883542121,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,183.84543115838028,482012516001,A1,5.983539094650205,none
2.6,single_family_detached,ok,1,323.5447164496698,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,427.9415899754179,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,332.2354042539172,482012516003,A1,2.8,none
4.9,single_family_detached,ok,1,88.22194026952118,482012516001,A1,5.983539094650205,none
2.3,single_family_detached,ok,1,161.58800327127636,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,86.21535197978078,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,88.60906413747942,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,202.1868543852072,482012516002,A1,3.1485642946317105,none
2.3,mobile_home,ok,1,178.95732072689623,482012516003,A2,2.8,none
2.3,single_family_detached,ok,1,178.95732072689623,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,253.65120839372662,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,441.44772079627216,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,276.01359900256193,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,355.2035577264163,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,439.6258813795318,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,281.6639277317602,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,324.21051478130187,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,379.0206170388475,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,555.7400229991481,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,148.77626478944228,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,295.42734414814663,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,586.3207535048266,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,174.21049077535685,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,232.59814689985694,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,371.4271439859072,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,382.7885827629992,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,148.64096738001118,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,482.31397884414076,482012516002,A1,3.1485642946317105,none
2.3,mobile_home,ok,1,126.56947205518306,482012516003,A2,2.8,none
2.6,single_family_detached,ok,1,103.97523940604992,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,500.30756811359237,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,190.5632927219721,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,390.4878281395399,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,549.5635520504087,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,373.9554061814575,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,308.70997247924515,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,453.9090839347847,482012516002,A1,3.1485642946317105,none
2.0,single_family_detached,ok,1,286.6061538154329,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,361.73675751659334,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,325.8864548017526,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,83.43939537516694,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,484.1464352489281,482012517021,A1,2.5308641975308643,none
4.9,mobile_home,ok,1,262.1554254910733,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,200.4274299220721,482012516001,A1,5.983539094650205,none
2.0,single_family_detached,ok,1,202.4215592694272,482012517021,A1,2.5308641975308643,none
4.9,single_family_detached,ok,1,212.87203022384156,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,64.62865411204662,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,414.7588687347502,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,159.3756344728267,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,204.0605333411046,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,122.5537047174345,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,78.66306241699795,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,262.6182963859055,482012516001,A1,5.983539094650205,none
2.3,single_family_detached,ok,1,239.85824672545544,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,440.6024616715675,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,50.52972492801096,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,391.70454091931754,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,200.2249292040533,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,339.9300351040916,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,394.0069034173697,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,270.148688962428,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,83.9843779216071,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,324.53394307993364,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,167.30027571528953,482012516002,A1,3.1485642946317105,none
2.3,mobile_home,ok,1,120.80642816353838,482012516003,A2,2.8,none
2.3,single_family_detached,ok,1,159.79938629862286,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,74.61709012074886,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,150.01358189311722,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,283.5273734450534,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,377.49025934780536,482012516002,A1,3.1485642946317105,none
2.0,single_family_detached,ok,1,324.4834896715401,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,358.85942377548827,482012517021,A1,2.5308641975308643,none
4.9,single_family_detached,ok,1,35.4597504327313,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,123.55319044627437,482012516001,A2,5.983539094650205,none
2.0,single_family_detached,ok,1,378.18855360954166,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,117.02053459630133,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,123.99589374258764,482012517021,A1,2.5308641975308643,none
4.9,single_family_detached,ok,1,113.76849992605509,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,42.60932819989453,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,98.92372800524942,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,53.81712381498993,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,202.07289142294073,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,123.43225391489827,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,169.80988489946589,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,251.99446633261462,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,114.59465572305282,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,114.9150580318386,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,198.09512096051654,482012516001,A1,5.983539094650205,none
2.6,single_family_detached,ok,1,451.10038028474077,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,52.504393365523086,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,197.06218004607678,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,35.5228858469034,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,350.37394465818096,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,329.47388470790617,482012516002,A1,3.1485642946317105,none
2.3,mobile_home,ok,1,159.3846593453033,482012516003,A2,2.8,none
2.6,single_family_detached,ok,1,342.7002314777853,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,344.23501056743964,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,258.0034927808476,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,74.07364374287991,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,336.21397765415685,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,125.04133330507462,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,52.548873945347324,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,363.9762092326842,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,543.068577569601,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,419.41650093079835,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,220.88586381348819,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,88.16667184076492,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,211.8545677779188,482012516002,A1,3.1485642946317105,none
2.3,mobile_home,ok,1,341.47402898037694,482012516003,A2,2.8,none
2.3,single_family_detached,ok,1,200.30824377199013,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,372.56552825694735,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,251.87432604000682,482012516002,A1,3.1485642946317105,none
2.0,single_family_detached,ok,1,591.4701855736989,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,351.64911646888396,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,233.2981883029918,482012517021,A1,2.5308641975308643,none
4.9,single_family_detached,ok,1,176.02453444345852,482012516001,A1,5.983539094650205,none
2.0,single_family_detached,ok,1,397.46305117410094,482012517021,A1,2.5308641975308643,none
4.9,mobile_home,ok,1,83.24404354440793,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,174.58880291156518,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,91.39553473293515,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,156.28827401379814,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,134.58867471157834,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,161.3127950631607,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,76.57720385790586,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,266.5989562005279,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,240.42930194990325,482012516001,A1,5.983539094650205,none
1.6,multi_family,ok,1,429.13020187230035,482012516001,B1,1.92,none
4.9,single_family_detached,ok,1,791.7928332912869,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,40.175653419529255,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,234.39626742428771,482012516001,A1,5.983539094650205,none
2.3,single_family_detached,ok,1,180.79571718578268,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,220.81432513673778,482012516002,A1,3.1485642946317105,none
2.3,mobile_home,ok,1,281.8236223209167,482012516003,A2,2.8,none
2.6,single_family_detached,ok,1,311.0432001826117,482012516002,A1,3.1485642946317105,none
4.9,single_family_detached,ok,1,67.7546157323485,482012516001,A1,5.983539094650205,none
2.6,single_family_detached,ok,1,346.3956137754871,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,126.38967289351243,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,83.67786317640471,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,607.9105453700994,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,97.47606820167623,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,272.89480603284596,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,439.45534858817155,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,73.34064121694536,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,434.89252023080337,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,148.45981416262904,482012516002,A1,3.1485642946317105,none
2.3,mobile_home,ok,1,143.70385053486314,482012516003,A2,2.8,none
2.6,single_family_detached,ok,1,454.37373019662425,482012516002,A1,3.1485642946317105,none
2.0,single_family_detached,ok,1,276.70092383868786,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,390.10309456717977,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,393.31971747046407,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,175.4936635555174,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,240.87701231147688,482012517021,A1,2.5308641975308643,none
4.9,mobile_home,ok,1,182.38946016016445,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,151.02515024347085,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,228.2412772640957,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,73.79680871705504,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,78.63055295725847,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,206.90441923169124,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,188.29104440033453,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,105.42343230020154,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,482.82581262566873,482012516001,A1,5.983539094650205,none
2.6,single_family_detached,ok,1,354.0224444714031,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,402.7122396083979,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,347.49170480406207,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,156.41469185605158,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,397.53466014418245,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,73.27213696073473,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,222.49723533819537,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,217.42292229749327,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,153.12743896538532,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,216.68465027101757,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,201.2453727693453,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,130.6259664257817,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,587.4039553098174,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,171.47432430580204,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,154.53306390884293,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,431.32300276816636,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,190.13153877063752,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,318.69972132233875,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,224.4393038256495,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,510.3867650447401,482012516002,A1,3.1485642946317105,none
2.0,single_family_detached,ok,1,92.4774172711013,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,398.80594097799565,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,379.17100456043374,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,175.71084542193142,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,334.1136025562266,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,461.10494293733836,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,412.555663730101,482012517021,A1,2.5308641975308643,none
4.9,single_family_detached,ok,1,176.8975008070505,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,189.96011235465872,482012516001,A1,5.983539094650205,none
2.0,single_family_detached,ok,1,185.55123904803668,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,114.04536829010341,482012517021,A1,2.5308641975308643,none
4.9,single_family_detached,ok,1,174.8328231436188,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,171.49091467045935,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,370.7599075270374,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,70.274391749598,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,189.38642246068054,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,238.50895623093032,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,177.25462897109026,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,187.16091694313846,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,112.58441485309052,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,79.09133388247706,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,158.2255374179383,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,432.7329072299589,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,158.67639524497332,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,205.50703086592583,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,179.9064935838609,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,202.398196763682,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,149.75750029684528,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,108.51588982679053,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,178.8338972689072,482012516001,A2,5.983539094650205,none
2.3,single_family_detached,ok,1,162.27532527499883,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,161.8702236515863,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,192.37228030724492,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,506.45164374910104,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,328.41903086137546,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,453.4284526705478,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,139.7045636924,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,471.0731506863394,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,353.77265818873,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,464.7473483187044,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,224.39163829517176,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,179.7652239565507,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,310.95352642927054,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,175.77327718464844,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,249.4407722444421,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,210.55731787282625,482012516003,A1,2.8,none
2.3,mobile_home,ok,1,227.58154896060216,482012516003,A2,2.8,none
2.6,single_family_detached,ok,1,359.32681531246016,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,364.60342783004717,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,118.46129968808486,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,414.2967486649351,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,181.5982229721468,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,92.10780260460237,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,274.9616713666348,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,728.8955686875103,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,308.17689580232116,482012516002,A1,3.1485642946317105,none
2.3,mobile_home,ok,1,184.65165672364753,482012516003,A2,2.8,none
2.6,single_family_detached,ok,1,260.0663861019784,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,142.32058795872967,482012516003,A1,2.8,none
2.3,mobile_home,ok,1,70.2829527404244,482012516003,A2,2.8,none
2.3,mobile_home,ok,1,211.27323209855078,482012516003,A2,2.8,none
2.3,single_family_detached,ok,1,176.1702369175478,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,102.1813922530256,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,480.5685669408841,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,236.48237574519078,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,367.2774896185578,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,298.22575040306265,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,325.90856800607315,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,526.6884350897313,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,224.71071364770734,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,229.21264314647692,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,321.2486125322177,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,229.31093962232364,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,344.0645699618204,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,484.23132495682734,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,340.8220055376457,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,185.9286932283661,482012516003,A1,2.8,none
2.3,mobile_home,ok,1,279.65953547948254,482012516003,A2,2.8,none
2.6,single_family_detached,ok,1,47.02907782621189,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,241.76533410614044,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,41.68702849159347,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,469.3521561820173,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,115.18086657927357,482012516002,A1,3.1485642946317105,none
